#timestamp,x,y,z,w,qx,qy,qz
673,2.33066,0.211709,-1.57209,0.889858,0.0689128,-0.430596,-0.134127
674,2.35508,0.181198,-1.57182,0.896564,0.0720265,-0.414879,-0.137332
675,2.35203,0.196204,-1.57958,0.904583,0.0793638,-0.394209,-0.141527
676,2.39855,0.195383,-1.54733,0.909538,0.0830053,-0.379998,-0.146469
677,2.42289,0.168225,-1.55154,0.915939,0.079754,-0.363134,-0.151092
678,2.45908,0.197314,-1.53153,0.921378,0.078644,-0.348575,-0.152881
679,2.47874,0.171441,-1.54121,0.927556,0.0704251,-0.331774,-0.156863
680,2.51209,0.168354,-1.53039,0.932269,0.0644789,-0.31783,-0.160315
681,2.54465,0.182681,-1.53513,0.937215,0.0604339,-0.304042,-0.159794
682,2.57076,0.194645,-1.54346,0.942577,0.0531472,-0.290061,-0.156809
683,2.59966,0.208448,-1.53699,0.946859,0.0433587,-0.282399,-0.147745
684,2.63271,0.24703,-1.49959,0.950417,0.0387112,-0.275881,-0.138198
685,2.65855,0.274612,-1.51686,0.954479,0.0327531,-0.266536,-0.129829
686,2.67967,0.28858,-1.52779,0.958559,0.0262818,-0.257176,-0.119726
687,2.69528,0.301827,-1.53439,0.962036,0.0212031,-0.248373,-0.11112
688,2.71619,0.315493,-1.53323,0.965021,0.0172674,-0.239983,-0.104141
689,2.73566,0.328249,-1.53447,0.968221,0.013085,-0.22952,-0.0984741
690,2.75021,0.342386,-1.54681,0.971685,0.0112926,-0.216418,-0.0941516
691,2.76852,0.358066,-1.5442,0.974508,0.00953427,-0.204967,-0.0907333
692,2.7773,0.378255,-1.54562,0.977793,0.00890291,-0.191353,-0.0850093
693,2.79318,0.39332,-1.5434,0.980424,0.00862289,-0.17847,-0.082716
694,2.80355,0.409038,-1.54245,0.983052,0.00851268,-0.164846,-0.0797678
695,2.82069,0.420893,-1.5405,0.985183,0.00856547,-0.153362,-0.0763014
696,2.82566,0.434003,-1.54483,0.987601,0.00830316,-0.139001,-0.0724869
697,2.84011,0.450138,-1.53623,0.989322,0.00916506,-0.128247,-0.0686386
698,2.8543,0.4581,-1.53245,0.990713,0.00798933,-0.118567,-0.0660775
699,2.84868,0.472631,-1.53575,0.992455,0.0088229,-0.105151,-0.0624348
700,2.86278,0.483916,-1.53127,0.993504,0.00838735,-0.0972237,-0.058541
701,2.87036,0.494604,-1.52286,0.994446,0.00817677,-0.0884893,-0.056383
702,2.877,0.507632,-1.51985,0.995358,0.00901555,-0.0801302,-0.0525422
703,2.88482,0.527314,-1.50855,0.996077,0.00877572,-0.0739854,-0.0477466
704,2.89167,0.534764,-1.51102,0.996609,0.00850804,-0.0692109,-0.0436709
705,2.88997,0.545234,-1.49927,0.997057,0.00822913,-0.0660821,-0.0379712
706,2.89174,0.553268,-1.49584,0.997322,0.00839281,-0.0646049,-0.0332276
707,2.89224,0.553368,-1.49704,0.997543,0.00700176,-0.0635837,-0.0285801
708,2.88583,0.55241,-1.49682,0.997727,0.00624761,-0.0619638,-0.0257396
709,2.88826,0.554014,-1.48764,0.997779,0.00570571,-0.0622191,-0.0230881
710,2.88501,0.548203,-1.48344,0.99784,0.00517162,-0.0618356,-0.0215778
711,2.89288,0.54595,-1.47449,0.997753,0.00428104,-0.0638816,-0.0197413
712,2.87423,0.535356,-1.47471,0.997947,0.00262641,-0.060761,-0.0200791
713,2.88307,0.526603,-1.46514,0.997749,0.00101352,-0.064651,-0.017791
714,2.88016,0.515526,-1.46291,0.997694,0.00144786,-0.0656127,-0.0172875
715,2.88374,0.509901,-1.44904,0.997497,0.00300925,-0.0692762,-0.0138152
716,2.88523,0.496772,-1.44268,0.997262,0.00534355,-0.0727921,-0.0118969
717,2.88824,0.494652,-1.42045,0.996917,0.00863999,-0.0774596,-0.00906723
718,2.88315,0.48681,-1.41474,0.996733,0.0119269,-0.0794273,-0.00853124
719,2.88959,0.468366,-1.41327,0.996327,0.0151525,-0.0841341,-0.00497886
720,2.89585,0.458612,-1.39513,0.995722,0.0228918,-0.0895164,-0.000743347
721,2.89677,0.452485,-1.38582,0.995199,0.0313166,-0.0927232,-4.91133e-05
722,2.90054,0.442624,-1.37575,0.994946,0.0343017,-0.094314,-0.00330501
723,2.91252,0.43466,-1.35677,0.994652,0.034777,-0.0968509,-0.00882051
724,2.92003,0.424655,-1.35366,0.994608,0.0340187,-0.0966205,-0.01617
725,2.92787,0.42108,-1.3367,0.994411,0.0345086,-0.0973544,-0.0218562
726,2.94455,0.407704,-1.33301,0.994183,0.0325776,-0.0989723,-0.0272758
727,2.94853,0.405413,-1.31936,0.994014,0.0334284,-0.0993709,-0.0307196
728,2.96398,0.396539,-1.30938,0.993738,0.0328298,-0.101307,-0.0338363
729,2.9771,0.388642,-1.299,0.993546,0.0311612,-0.103682,-0.0338505
730,2.98973,0.384177,-1.29097,0.993282,0.030401,-0.106341,-0.0340282
731,2.9897,0.378093,-1.28704,0.993295,0.0287172,-0.107275,-0.0321304
732,2.99795,0.372746,-1.27628,0.993049,0.0268982,-0.110882,-0.0288896
733,3.01457,0.366002,-1.27023,0.992701,0.0241334,-0.1157,-0.0240061
734,3.02616,0.351874,-1.27153,0.992575,0.0222713,-0.117914,-0.0198908
735,3.03894,0.350288,-1.25696,0.992196,0.0250968,-0.12117,-0.0153583
736,3.05221,0.350126,-1.24325,0.991928,0.0311532,-0.122347,-0.011851
737,3.07525,0.336356,-1.24212,0.991896,0.0356784,-0.121529,-0.0099772
738,3.07245,0.341983,-1.22575,0.992104,0.043778,-0.117147,-0.00949059
739,3.09522,0.332314,-1.23189,0.992634,0.047516,-0.111027,-0.00961709
740,3.12274,0.327624,-1.21589,0.993065,0.0514044,-0.104944,-0.0129087
741,3.14531,0.323077,-1.20958,0.993738,0.0543713,-0.0959479,-0.0179414
742,3.16293,0.320161,-1.20741,0.99452,0.0560208,-0.0858889,-0.0203538
743,3.18133,0.320071,-1.20397,0.995293,0.0568129,-0.0753546,-0.0220481
744,3.21177,0.31132,-1.20295,0.996066,0.0544569,-0.0663994,-0.021881
745,3.2302,0.317736,-1.20226,0.996827,0.0518321,-0.0567351,-0.0207314
746,3.26341,0.306633,-1.21066,0.997573,0.044852,-0.049454,-0.0197817
747,3.26818,0.31559,-1.21257,0.998185,0.0403222,-0.0400588,-0.01989
748,3.30831,0.309048,-1.21755,0.998629,0.0325782,-0.0366667,-0.0182741
749,3.33673,0.310365,-1.2123,0.998904,0.027513,-0.0336074,-0.0174182
750,3.35956,0.309202,-1.21583,0.999142,0.0229536,-0.0302806,-0.0164619
751,3.37603,0.30611,-1.22128,0.999338,0.0195537,-0.0271021,-0.0143765
752,3.39101,0.29956,-1.23399,0.999485,0.0173395,-0.0236053,-0.0131178
753,3.40173,0.305153,-1.23393,0.999526,0.0185203,-0.0207533,-0.0132012
754,3.43128,0.301541,-1.23484,0.99961,0.0159306,-0.0209548,-0.00936601
755,3.44765,0.302095,-1.23964,0.999684,0.0141017,-0.0199736,-0.0059235
756,3.46201,0.309859,-1.23483,0.999713,0.0125655,-0.0203907,0.000134923
757,3.46914,0.307007,-1.24778,0.999785,0.0107876,-0.0175896,0.0019916
758,3.4866,0.304511,-1.24939,0.999793,0.00857204,-0.0172777,0.00650207
759,3.4999,0.300779,-1.25265,0.999768,0.00777189,-0.0173814,0.0100301
760,3.52535,0.304062,-1.24419,0.999717,0.00719122,-0.0185133,0.0131212
761,3.55394,0.304794,-1.23378,0.999616,0.00605648,-0.0209641,0.0170866
762,3.55637,0.280896,-1.26423,0.999704,0.00117565,-0.0166205,0.0177021
763,3.57163,0.297871,-1.24686,0.999729,0.00374805,-0.0158953,0.0165953
764,3.5907,0.297414,-1.24355,0.999818,0.00337752,-0.0133952,0.0131351
765,3.60523,0.292457,-1.24294,0.999914,0.00236771,-0.00948643,0.00873635
766,3.63204,0.293557,-1.23086,0.999946,0.00367592,-0.00817646,0.0053079
767,3.65291,0.285721,-1.23038,0.999967,0.00475139,-0.00643554,0.00146841
768,3.67617,0.280563,-1.21794,0.999974,0.0046455,-0.00548999,0.000543045
769,3.69674,0.275534,-1.20992,0.999972,0.0056172,-0.00459086,0.00174935
770,3.71645,0.263301,-1.20883,0.999968,0.00582916,-0.00464494,0.00288026
771,3.73296,0.268873,-1.19309,0.999948,0.00883783,-0.00302048,0.00419623
772,3.75612,0.255998,-1.18074,0.999928,0.00822963,-0.0033806,0.00806245
773,3.77932,0.244415,-1.17516,0.999913,0.00909713,-0.00263009,0.00921052
774,3.79594,0.241684,-1.1658,0.999911,0.0106766,-2.40031e-05,0.00805178
775,3.81771,0.239675,-1.14578,0.999914,0.0102419,0.00273555,0.00773768
776,3.83513,0.237876,-1.13465,0.999903,0.0112629,0.00664838,0.00475087
777,3.8519,0.229423,-1.12333,0.999873,0.012103,0.00985744,0.00311963
778,3.88753,0.208655,-1.11213,0.999889,0.0106524,0.0102996,0.00137473
779,3.89341,0.21785,-1.08747,0.999807,0.0139531,0.0138452,0.000715004
780,3.91587,0.205936,-1.07595,0.9998,0.013094,0.0151141,0.000712932
781,3.93184,0.196258,-1.06549,0.999765,0.0136934,0.016603,0.00273734
782,3.95215,0.188551,-1.04899,0.999752,0.0133781,0.0168519,0.00575433
783,3.977,0.172458,-1.02966,0.999761,0.0117776,0.01621,0.00877194
784,3.99062,0.174434,-1.01274,0.999686,0.0147394,0.0167708,0.0114151
785,4.01574,0.154664,-0.995655,0.999683,0.0147621,0.0158232,0.0128787
786,4.02751,0.152788,-0.984403,0.999605,0.0173953,0.0179809,0.012769
787,4.04785,0.156727,-0.965498,0.999509,0.0234401,0.0182122,0.0100342
788,4.06378,0.155971,-0.945359,0.999371,0.0286247,0.0195058,0.00758082
789,4.08435,0.125399,-0.920109,0.999432,0.0278046,0.0186512,0.00396018
790,4.10632,0.128954,-0.904188,0.999279,0.0332074,0.0183243,0.00141536
791,4.11939,0.128995,-0.884478,0.999128,0.0369977,0.0189629,-0.00375881
792,4.13544,0.12644,-0.867896,0.998902,0.04244,0.0184343,-0.00729444
793,4.15492,0.123911,-0.855486,0.998666,0.0479839,0.0160054,-0.0103513
794,4.17065,0.112606,-0.841586,0.998529,0.0507237,0.0142442,-0.0128193
795,4.18371,0.0995945,-0.83278,0.9984,0.0528105,0.0121439,-0.0161348
796,4.18872,0.0969136,-0.824611,0.998223,0.0554945,0.0112288,-0.0185575
797,4.20512,0.0784487,-0.820748,0.998321,0.0532038,0.00861142,-0.0212233
798,4.21764,0.0700292,-0.820276,0.998293,0.0536842,0.00551533,-0.0223488
799,4.23329,0.0398269,-0.824828,0.998541,0.0496781,0.00214156,-0.021064
800,4.22931,0.0401503,-0.824458,0.998608,0.0490427,0.000909654,-0.0193804
801,4.23601,0.0282489,-0.826379,0.998821,0.0454506,-0.00223789,-0.0168929
802,4.24359,0.022254,-0.828865,0.998968,0.0422833,-0.00494028,-0.0158221
803,4.2505,0.0065066,-0.828437,0.999201,0.0362636,-0.00685311,-0.0153663
804,4.25765,-0.00271371,-0.834063,0.999334,0.0328718,-0.00756605,-0.0139247
805,4.26096,-0.00634367,-0.839916,0.999379,0.0321605,-0.00498589,-0.0135033
806,4.27077,-0.0201081,-0.841591,0.999485,0.0295972,-0.00237819,-0.0121305
807,4.27274,-0.0291565,-0.845446,0.999539,0.0272268,0.0023266,-0.0132671
808,4.27199,-0.0321666,-0.849515,0.999518,0.0267922,0.00739326,-0.0138203
809,4.26915,-0.0442268,-0.855915,0.999474,0.0261362,0.0117914,-0.0151455
810,4.27145,-0.0468057,-0.86389,0.999444,0.0265209,0.0141897,-0.0143963
811,4.28858,-0.0557731,-0.871673,0.999411,0.0275454,0.0159388,-0.0128199
812,4.28504,-0.0690347,-0.876715,0.999432,0.0257888,0.0185365,-0.0112671
813,4.28341,-0.0741799,-0.883202,0.999412,0.0269873,0.019524,-0.00814146
814,4.28366,-0.0816874,-0.891185,0.999433,0.0274719,0.0190489,-0.00391328
815,4.27635,-0.0906887,-0.895796,0.99945,0.0257171,0.0209144,-0.000975899
816,4.27527,-0.0949702,-0.903379,0.999407,0.0243985,0.02431,0.000375144
817,4.26451,-0.0933365,-0.909821,0.999149,0.0245341,0.0331614,-0.000362171
818,4.26651,-0.0982374,-0.913897,0.998864,0.0233387,0.0415413,0.000299048
819,4.28005,-0.111237,-0.914056,0.998528,0.0187266,0.0508754,0.00180987
820,4.27284,-0.11617,-0.916432,0.997821,0.017143,0.0636509,0.00297084
821,4.27159,-0.116352,-0.919958,0.997048,0.0152374,0.0750438,0.00569586
822,4.26661,-0.123006,-0.926067,0.996117,0.0128789,0.0866377,0.0089383
823,4.2669,-0.114225,-0.929691,0.995274,0.0140873,0.0951679,0.0132128
824,4.25542,-0.128168,-0.928774,0.994215,0.00928653,0.105617,0.0172025
825,4.24555,-0.128385,-0.940341,0.993327,0.00906173,0.113061,0.0208701
826,4.23825,-0.13251,-0.94395,0.992632,0.00670043,0.118134,0.0260957
827,4.22804,-0.133795,-0.944528,0.991951,0.00671479,0.122466,0.0314592
828,4.2197,-0.13202,-0.94647,0.99142,0.00790011,0.125728,0.0348648
829,4.20623,-0.128051,-0.945052,0.990858,0.00911378,0.12936,0.0371978
830,4.19155,-0.137351,-0.940259,0.990273,0.00768857,0.133378,0.0388618
831,4.21779,-0.149364,-0.957256,0.990115,0.00948139,0.134246,0.0395124
832,4.19091,-0.14537,-0.955366,0.98946,0.0110706,0.139057,0.0388559
833,4.18205,-0.148153,-0.95214,0.98937,0.0118612,0.139568,0.0390701
834,4.15974,-0.148745,-0.944252,0.98896,0.0132071,0.142139,0.0397544
835,4.14729,-0.148792,-0.949309,0.989146,0.0146283,0.140281,0.0412113
836,4.12991,-0.160253,-0.943749,0.988995,0.0159581,0.140169,0.0445799
837,4.0959,-0.143963,-0.946908,0.988634,0.0199589,0.141997,0.0451785
838,4.06784,-0.157377,-0.933502,0.988211,0.0180463,0.144268,0.0479593
839,4.05565,-0.156736,-0.935664,0.988533,0.0173281,0.142321,0.0474085
840,4.03646,-0.157626,-0.932093,0.988468,0.0173395,0.142574,0.0479966
841,4.03469,-0.153228,-0.932671,0.988556,0.0177457,0.141755,0.0484553
842,4.00697,-0.163498,-0.925816,0.987665,0.0163521,0.147459,0.0500538
843,3.99369,-0.159182,-0.925392,0.986987,0.0174689,0.151012,0.0524114
844,3.97258,-0.151675,-0.918375,0.985881,0.0193023,0.157117,0.0545908
845,3.96035,-0.162161,-0.91835,0.984751,0.018048,0.162623,0.0590985
846,3.93987,-0.158505,-0.915088,0.983459,0.0196827,0.168962,0.0622409
847,3.92916,-0.169531,-0.918301,0.982211,0.0183336,0.174608,0.0666194
848,3.92043,-0.177334,-0.921977,0.980978,0.0181451,0.180029,0.0703025
849,3.89525,-0.179338,-0.909758,0.978642,0.0202559,0.18916,0.0778991
850,3.89727,-0.172959,-0.927698,0.977585,0.023274,0.190508,0.0865566
851,3.89379,-0.175883,-0.926774,0.975593,0.0231831,0.19668,0.094861
852,3.84916,-0.176813,-0.907563,0.971778,0.024299,0.211444,0.101732
853,3.86876,-0.174968,-0.927144,0.970551,0.0228318,0.214556,0.107123
854,3.81834,-0.173952,-0.902208,0.965985,0.0238409,0.233207,0.109171
855,3.81609,-0.173753,-0.905531,0.963259,0.0221051,0.242675,0.112929
856,3.80845,-0.171085,-0.908491,0.960288,0.0207926,0.253832,0.11395
857,3.80568,-0.167808,-0.913015,0.957317,0.0185368,0.264898,0.114142
858,3.81032,-0.166608,-0.925142,0.954713,0.0149625,0.274101,0.114748
859,3.80606,-0.165409,-0.928576,0.95128,0.0100512,0.285781,0.115301
860,3.77813,-0.155095,-0.918195,0.945913,0.00502836,0.303344,0.114919
861,3.77246,-0.157902,-0.918047,0.941461,-0.00380543,0.315802,0.117924
862,3.76167,-0.140978,-0.913486,0.937089,-0.0114143,0.328734,0.116912
863,3.75959,-0.125951,-0.920501,0.933915,-0.0174752,0.336949,0.118163
864,3.75184,-0.123645,-0.91732,0.93029,-0.0237573,0.345969,0.119591
865,3.74644,-0.124832,-0.910177,0.927058,-0.0262461,0.353014,0.123514
866,3.74285,-0.117459,-0.904342,0.924775,-0.025386,0.358259,0.125684
867,3.7333,-0.112352,-0.896459,0.922529,-0.0224252,0.363215,0.128501
868,3.72781,-0.113367,-0.893246,0.921261,-0.0186154,0.365529,0.131603
869,3.7174,-0.109433,-0.87594,0.918895,-0.0145442,0.370934,0.133525
870,3.70486,-0.0971628,-0.859651,0.916476,-0.00854544,0.37644,0.135246
871,3.69753,-0.0902055,-0.845419,0.913911,-0.00520771,0.381917,0.137399
872,3.69145,-0.084789,-0.829041,0.910694,-0.00245331,0.388771,0.1396
873,3.68924,-0.0767012,-0.820584,0.907844,0.000199947,0.394467,0.142179
874,3.67894,-0.0810753,-0.797088,0.902554,0.00208869,0.405172,0.145699
875,3.6687,-0.0695325,-0.77826,0.897462,0.00793703,0.415581,0.147618
876,3.65806,-0.0644651,-0.756472,0.891606,0.0102911,0.426169,0.152685
877,3.6463,-0.0608367,-0.735724,0.88504,0.0103342,0.437561,0.158551
878,3.65704,-0.0784572,-0.735398,0.879792,0.00423376,0.444563,0.168261
879,3.62465,-0.045918,-0.703199,0.872133,0.00749753,0.459024,0.16919
880,3.6324,-0.0544818,-0.691481,0.865237,0.00305834,0.469421,0.176066
881,3.63517,-0.0616118,-0.688592,0.858762,-0.000740275,0.47875,0.182556
882,3.61546,-0.0429572,-0.664104,0.850495,0.00192216,0.491949,0.186117
883,3.60587,-0.0452559,-0.637164,0.84107,0.00188685,0.505306,0.193037
884,3.59904,-0.0503743,-0.627725,0.833312,0.000417593,0.515202,0.200393
885,3.59234,-0.0520663,-0.624726,0.826536,0.00124077,0.523003,0.208097
886,3.58652,-0.0517118,-0.604219,0.817383,0.000977631,0.535722,0.211863
887,3.5717,-0.0429727,-0.575917,0.808177,0.00341162,0.548167,0.215295
888,3.56704,-0.0611977,-0.573744,0.800416,0.00206964,0.55598,0.224091
889,3.54751,-0.0386744,-0.529163,0.789299,0.00767266,0.571244,0.225006
890,3.54882,-0.0560044,-0.525106,0.781605,0.00575233,0.578272,0.2338
891,3.54549,-0.0572587,-0.521531,0.774148,0.00967655,0.584272,0.243366
892,3.53422,-0.053108,-0.498264,0.764467,0.0137818,0.593608,0.251058
893,3.52377,-0.0305717,-0.478922,0.756152,0.0203877,0.602077,0.255581
894,3.51945,-0.0322027,-0.470262,0.74809,0.0198059,0.609792,0.261004
895,3.51707,-0.0464666,-0.466264,0.739694,0.0185006,0.616825,0.268398
896,3.50848,-0.027897,-0.455386,0.733463,0.0219546,0.623887,0.268916
897,3.50292,-0.0213112,-0.446862,0.727362,0.024319,0.629474,0.272241
898,3.49852,-0.0289286,-0.450733,0.722897,0.0227369,0.632794,0.276539
899,3.48977,-0.0156394,-0.43426,0.717714,0.0232624,0.638891,0.275979
900,3.48716,-0.0209653,-0.440301,0.714724,0.0210623,0.641026,0.278948
901,3.47974,-0.012326,-0.427111,0.710091,0.0206418,0.646166,0.278953
902,3.47475,-0.00396696,-0.420674,0.705971,0.0194516,0.650837,0.278635
903,3.47793,0.0185037,-0.43608,0.70476,0.0175474,0.653283,0.276091
904,3.49256,-0.0431001,-0.439491,0.696364,0.00339912,0.658137,0.28622
905,3.46375,0.0325785,-0.433498,0.694961,0.00635969,0.665572,0.272034
906,3.46293,0.0435167,-0.439082,0.690422,-5.1978e-05,0.670433,0.27173
907,3.46793,0.018925,-0.479691,0.687869,-0.0127998,0.669023,0.281214
908,3.46547,0.0299296,-0.466098,0.679442,-0.0186956,0.67591,0.284877
909,3.46,0.0742688,-0.446467,0.672053,-0.0202458,0.682862,0.285716
910,3.47087,0.0565683,-0.491211,0.669062,-0.029701,0.68067,0.296921
911,3.46995,0.103037,-0.459411,0.658772,-0.0268904,0.691632,0.294858
912,3.48619,0.0409582,-0.474616,0.648373,-0.0380885,0.694681,0.30916
913,3.48245,0.0961087,-0.478722,0.644699,-0.0322369,0.701194,0.302739
914,3.4953,0.103195,-0.482478,0.638081,-0.032631,0.707454,0.302153
915,3.50427,0.106263,-0.490619,0.631578,-0.0318438,0.71304,0.302768
916,3.53098,0.0751652,-0.521846,0.625672,-0.0376962,0.715396,0.308742
917,3.55427,0.0725729,-0.507958,0.614439,-0.0366562,0.725479,0.307897
918,3.56045,0.123797,-0.507499,0.609357,-0.0301077,0.734437,0.297288
919,3.57686,0.143006,-0.51453,0.602827,-0.027995,0.74137,0.293576
920,3.5971,0.138189,-0.527008,0.594878,-0.0298748,0.747111,0.295047
921,3.62113,0.142484,-0.525098,0.585272,-0.0307754,0.754753,0.294717
922,3.64521,0.134313,-0.547262,0.579083,-0.0349392,0.758401,0.297103
923,3.66457,0.156517,-0.524964,0.567226,-0.0303467,0.768825,0.293669
924,3.69457,0.155208,-0.537889,0.56007,-0.0296911,0.772868,0.296842
925,3.71922,0.169459,-0.515257,0.547346,-0.0245173,0.782386,0.296113
926,3.74811,0.154976,-0.5395,0.541456,-0.0273887,0.784346,0.301457
927,3.77257,0.166518,-0.53175,0.532124,-0.0225283,0.790158,0.303292
928,3.79708,0.16758,-0.522201,0.524072,-0.0220746,0.795434,0.303555
929,3.82485,0.165633,-0.519225,0.518483,-0.0206546,0.79869,0.304701
930,3.85157,0.154161,-0.522261,0.515243,-0.0221887,0.799671,0.307504
931,3.87876,0.162107,-0.511743,0.512734,-0.017683,0.802394,0.304886
932,3.90531,0.153088,-0.513773,0.511501,-0.0165501,0.803122,0.305104
933,3.93444,0.139573,-0.512793,0.509231,-0.0156261,0.804147,0.306246
934,3.96606,0.12076,-0.511858,0.506576,-0.0166314,0.80558,0.30683
935,3.99539,0.108178,-0.513983,0.504236,-0.0154709,0.807183,0.306531
936,4.03137,0.084896,-0.515234,0.499572,-0.0170962,0.809194,0.308772
937,4.06596,0.0618752,-0.516676,0.493597,-0.0192306,0.81252,0.309522
938,4.08697,0.0754804,-0.506724,0.487593,-0.013635,0.818304,0.304048
939,4.13361,0.0279734,-0.514248,0.477945,-0.0215016,0.821609,0.309943
940,4.16244,0.0177151,-0.508914,0.466351,-0.0167726,0.829107,0.307925
941,4.18522,0.0299044,-0.500039,0.457214,-0.00684628,0.837351,0.299587
942,4.23088,-0.00377714,-0.495125,0.44122,-0.00604096,0.844347,0.303919
943,4.26297,-0.0163395,-0.489521,0.426285,7.02744e-05,0.850955,0.30685
944,4.2914,-0.0286916,-0.484507,0.411009,0.00481212,0.857235,0.310156
945,4.31228,-0.0360384,-0.478211,0.396675,0.0103293,0.862669,0.313599
946,4.34923,-0.0616044,-0.473841,0.37881,0.00950013,0.867982,0.320966
947,4.37381,-0.069405,-0.465771,0.363271,0.0163832,0.87305,0.324885
948,4.40088,-0.084818,-0.459454,0.347389,0.0225295,0.877536,0.329763
949,4.43122,-0.105364,-0.452656,0.331218,0.0271117,0.881472,0.33551
950,4.44801,-0.112865,-0.443075,0.318865,0.0377293,0.884687,0.337982
951,4.47234,-0.135239,-0.441981,0.307891,0.0417611,0.886301,0.343408
952,4.50105,-0.156381,-0.431567,0.294636,0.0450877,0.888119,0.349859
953,4.4961,-0.147084,-0.419699,0.291953,0.0561161,0.888143,0.350451
954,4.52226,-0.173285,-0.420891,0.284476,0.0489867,0.888174,0.357521
955,4.54429,-0.187699,-0.414483,0.275955,0.0452831,0.888994,0.362613
956,4.56398,-0.203617,-0.39281,0.26531,0.0411207,0.891935,0.36383
957,4.56987,-0.211406,-0.3867,0.261137,0.0384603,0.892785,0.365053
958,4.57075,-0.214643,-0.385712,0.260601,0.0353304,0.893258,0.364594
959,4.57389,-0.219083,-0.379485,0.257879,0.0331022,0.893885,0.365202
960,4.57538,-0.227193,-0.379001,0.256356,0.0297004,0.893857,0.366632
961,4.56409,-0.220741,-0.373324,0.25773,0.0331069,0.894194,0.36455
962,4.56533,-0.230919,-0.383438,0.260114,0.0309765,0.892464,0.367273
963,4.56151,-0.237249,-0.390191,0.261656,0.0296895,0.891956,0.367518
964,4.55215,-0.236498,-0.387705,0.261574,0.0329311,0.892793,0.36526
965,4.54666,-0.242463,-0.393502,0.262524,0.03138,0.892323,0.365863
966,4.5385,-0.248505,-0.402183,0.264879,0.0284419,0.891193,0.367157
967,4.52631,-0.249997,-0.40856,0.267723,0.0258195,0.890632,0.366649
968,4.52112,-0.259293,-0.418467,0.26773,0.0201812,0.890968,0.366183
969,4.50041,-0.251773,-0.423516,0.268175,0.0234955,0.893306,0.359909
970,4.47805,-0.250898,-0.433403,0.26749,0.026463,0.894746,0.356622
971,4.46267,-0.253403,-0.443749,0.264503,0.0297455,0.896773,0.353486
972,4.44344,-0.255462,-0.45625,0.261543,0.0359293,0.899127,0.349106
973,4.42562,-0.255938,-0.470345,0.257925,0.0390485,0.901441,0.345476
974,4.40179,-0.262098,-0.484813,0.253837,0.0403771,0.902501,0.345584
975,4.37291,-0.25588,-0.486859,0.246882,0.0413028,0.904157,0.346184
976,4.34214,-0.253546,-0.50522,0.243965,0.0402898,0.903084,0.351136
977,4.31899,-0.250599,-0.494957,0.231964,0.0399708,0.905013,0.354324
978,4.28479,-0.260284,-0.534154,0.234565,0.0258012,0.902591,0.36006
979,4.23371,-0.247096,-0.541885,0.233886,0.0176498,0.904019,0.357401
980,4.22015,-0.26244,-0.575926,0.227368,0.00346125,0.903361,0.363637
981,4.15456,-0.228549,-0.572558,0.224285,0.0060442,0.905767,0.359507
982,4.1129,-0.221394,-0.588061,0.218822,0.00075947,0.906371,0.361398
983,4.08603,-0.222302,-0.603511,0.208446,-0.00756847,0.907709,0.364084
984,4.05629,-0.211494,-0.614434,0.198395,-0.0117027,0.908935,0.366523
985,4.02492,-0.204548,-0.631226,0.190274,-0.0175078,0.90905,0.370294
986,3.97764,-0.17971,-0.642031,0.185217,-0.0162342,0.909898,0.370832
987,3.98072,-0.190617,-0.649585,0.172009,-0.0259142,0.909919,0.376548
988,3.93385,-0.155838,-0.66659,0.171709,-0.0214238,0.909757,0.377359
989,3.89536,-0.154711,-0.690428,0.16939,-0.0268309,0.908919,0.380071
990,3.88646,-0.146754,-0.70939,0.164738,-0.0312704,0.909409,0.380604
991,3.84724,-0.102022,-0.712276,0.16386,-0.0263482,0.911371,0.376641
992,3.82503,-0.0923102,-0.745184,0.163383,-0.0293677,0.910206,0.379432
993,3.79386,-0.0818149,-0.767762,0.163852,-0.0305823,0.910409,0.378646
994,3.77128,-0.0610031,-0.79125,0.16315,-0.0312512,0.911441,0.376405
995,3.7455,-0.0455589,-0.808851,0.163222,-0.0302829,0.912266,0.374451
996,3.72549,-0.0392066,-0.839693,0.164528,-0.0311452,0.912172,0.374037
997,3.70942,-0.0311835,-0.859299,0.164206,-0.0316857,0.912691,0.372865
998,3.69958,-0.0286578,-0.892362,0.16445,-0.0344016,0.912235,0.373631
999,3.6831,-0.0147912,-0.91368,0.165038,-0.0349066,0.912753,0.372057
1000,3.67047,-0.00344697,-0.940574,0.165878,-0.0364486,0.913002,0.370922
1001,3.66463,0.00961726,-0.963474,0.165052,-0.0370452,0.91311,0.370966
1002,3.65571,0.0303351,-0.990676,0.165634,-0.0363141,0.913514,0.369783
1003,3.64947,0.0451582,-1.01492,0.165999,-0.0365171,0.91357,0.369461
1004,3.64258,0.0590642,-1.0432,0.165881,-0.0356344,0.913283,0.370307
1005,3.6392,0.0735533,-1.06735,0.166413,-0.0360442,0.91355,0.369371
1006,3.6421,0.0821714,-1.10171,0.165277,-0.0365801,0.913051,0.371057
1007,3.6347,0.0870866,-1.16083,0.168973,-0.0367442,0.914625,0.365457
1008,3.64396,0.0949889,-1.18839,0.168093,-0.033261,0.91908,0.354867
1009,3.64696,0.0998766,-1.2238,0.167775,-0.0301364,0.92319,0.344477
1010,3.65428,0.103291,-1.25605,0.167184,-0.0278387,0.927539,0.333086
